mid,event_type,from_team,time
44087,6,dire,368
44087,6,dire,499
44087,6,dire,540
44088,3,radiant,-12
44088,6,radiant,556
44089,3,dire,40
44090,3,radiant,82
44091,3,radiant,140
44092,3,radiant,84
44092,6,dire,553
44093,3,radiant,186
44094,3,radiant,5
44095,3,dire,20
44096,3,radiant,45
44096,6,dire,464
44096,6,dire,528
44097,3,dire,185
44098,3,radiant,-1
44099,3,radiant,102
44099,6,dire,470
44100,3,dire,162
44100,6,dire,536
44101,3,dire,124
44101,6,radiant,555
44102,3,radiant,39
44103,3,radiant,8
44104,3,dire,147
44104,6,radiant,569
44105,3,radiant,152
44106,3,radiant,5
44107,3,radiant,115
44108,3,dire,7
44108,6,dire,561
44108,6,dire,587
44109,3,dire,-15
44109,6,radiant,471
44109,6,radiant,594
44110,3,radiant,4
44111,3,radiant,79
44112,4,dire,-13
44112,0,dire,-12
44112,3,dire,5
44112,6,dire,514
44112,6,dire,548
44113,3,dire,127
44114,3,radiant,7
44115,3,radiant,-19
44116,3,radiant,21
44116,6,radiant,428
44117,3,dire,5
44117,6,radiant,525
44117,5,radiant,589
44118,3,radiant,108
44119,3,radiant,-12
44119,6,dire,441
44119,6,dire,474
44120,3,radiant,102
44120,6,dire,569
44121,3,dire,19
44122,3,radiant,157
44123,3,radiant,79
44124,3,radiant,87
44125,3,dire,208
44126,3,dire,29
44127,3,radiant,17
44128,3,dire,15
44129,3,dire,169
44130,3,radiant,109
44130,6,radiant,316
44131,3,radiant,101
44132,3,radiant,110
44133,3,dire,208
44133,6,radiant,438
44134,3,radiant,-9
44135,3,radiant,76
44136,3,radiant,15
44137,3,radiant,-9
44137,6,radiant,508
44138,3,radiant,7
44139,3,radiant,3
44140,3,radiant,11
44141,3,dire,2
44142,3,radiant,1
44143,3,radiant,104
44144,3,dire,253
44145,3,dire,12
44145,6,radiant,532
44146,3,radiant,128
44146,6,radiant,555
44147,3,dire,-7
44147,6,radiant,376
44148,3,radiant,241
44149,3,dire,-18
44150,3,radiant,190
44151,3,radiant,132
44152,3,radiant,148
44152,5,radiant,516
44153,3,dire,56
44154,3,radiant,124
44155,3,radiant,448
44155,6,radiant,600
44156,3,radiant,234
44157,3,dire,109
44157,5,radiant,504
44157,6,dire,575
44158,3,radiant,164
44160,3,radiant,124
44160,6,radiant,482
44161,3,radiant,82
44162,3,dire,1
44163,3,dire,123
44164,3,radiant,2
44165,3,radiant,362
44165,6,dire,560
44166,3,dire,108
44166,6,dire,538
44167,3,radiant,16
44168,3,dire,1
44169,3,dire,-25
44170,3,radiant,14
44170,5,dire,508
44173,3,radiant,5
44174,3,radiant,206
44174,6,radiant,595
44176,3,dire,-1
44177,3,dire,-28
44178,3,dire,132
44179,3,radiant,25
44180,3,radiant,8
44181,3,radiant,267
44182,3,dire,307
44183,3,dire,88
44184,3,dire,129
44185,3,radiant,266
44186,3,dire,124
44186,6,radiant,468
44186,5,dire,506
44187,3,radiant,-3
44187,6,radiant,600
44188,3,dire,186
44188,6,dire,448
44188,6,dire,543
44190,3,radiant,159
44191,3,radiant,17
44193,3,radiant,70
44194,3,dire,19
44195,3,radiant,8
44196,3,dire,90
44197,3,dire,100
44198,3,dire,-2
44199,3,dire,170
44200,3,dire,123
44201,3,radiant,10
44201,5,dire,460
44201,6,radiant,593
44202,3,radiant,5
44203,3,radiant,240
44203,6,radiant,518
44203,6,dire,564
44204,3,radiant,59
44205,3,dire,45
44206,3,radiant,149
44207,3,dire,138
44208,3,radiant,10
44208,6,radiant,590
44209,3,dire,269
44210,3,dire,-1
44211,3,dire,31
44212,3,dire,325
44213,3,radiant,198
44214,3,dire,18
44214,6,radiant,548
44215,3,radiant,225
44215,6,dire,478
44215,6,radiant,590
44216,3,dire,37
44217,3,dire,143
44218,3,dire,93
44219,3,radiant,42
44220,3,radiant,379
44221,3,dire,17
44222,3,radiant,8
44223,3,dire,8
44224,3,dire,302
44224,5,radiant,517
44225,3,radiant,158
44226,3,dire,4
44226,6,radiant,583
44227,3,dire,111
44227,6,dire,497
44228,3,dire,1
44228,6,dire,472
44229,3,radiant,170
44230,3,dire,94
44230,6,dire,599
44231,3,radiant,1
44232,3,dire,6
44233,3,radiant,194
44233,6,radiant,473
44233,6,radiant,574
44234,3,dire,3
44234,6,radiant,386
44235,3,dire,96
44236,3,dire,92
44237,3,dire,217
44238,3,radiant,285
44239,3,radiant,109
44239,6,radiant,377
44240,3,radiant,10
44241,3,dire,84
44241,6,radiant,440
44242,3,dire,217
44244,3,dire,66
44245,3,dire,7
44245,5,radiant,448
44246,3,radiant,272
44246,6,dire,477
44247,3,dire,-2
44248,3,dire,141
44248,6,dire,513
44249,3,dire,182
44250,3,dire,230
44251,3,radiant,140
44252,3,dire,9
44253,3,dire,161
44254,3,dire,93
44255,3,dire,32
44256,3,dire,29
44257,3,dire,265
44259,3,radiant,132
44260,3,radiant,271
44260,6,radiant,519
44260,6,radiant,590
44261,3,dire,6
44262,3,radiant,36
44263,3,dire,113
44263,6,radiant,523
44264,3,radiant,33
44265,3,dire,-3
44266,3,dire,85
44267,3,radiant,11
44267,6,dire,516
44268,3,radiant,60
44268,5,dire,538
44269,3,dire,363
44270,3,radiant,104
44271,3,radiant,7
44272,3,radiant,7
44272,6,radiant,589
44273,3,radiant,3
44274,3,dire,359
44275,3,dire,3
44276,3,dire,96
44277,3,dire,5
44278,3,radiant,5
44279,3,dire,142
44280,3,radiant,134
44281,3,radiant,13
44282,3,radiant,165
44283,3,radiant,6
44283,5,dire,473
44285,3,radiant,92
44285,4,radiant,415
44285,0,radiant,416
44286,3,dire,43
44287,3,dire,9
44288,3,radiant,5
44289,3,dire,82
44290,3,radiant,188
44291,3,radiant,63
44292,3,radiant,69
44293,3,dire,155
44294,3,dire,9
44294,6,radiant,558
44295,3,dire,256
44296,3,radiant,166
44297,3,dire,63
44297,6,dire,570
44298,3,radiant,26
44299,3,radiant,-1
44299,6,dire,583
44300,3,dire,-9
44300,6,dire,574
44301,3,dire,169
44302,3,dire,59
44302,6,dire,491
44303,3,radiant,96
44304,3,radiant,140
44305,3,radiant,127
44305,6,dire,585
44305,6,radiant,592
44306,3,dire,101
44307,3,dire,404
44308,3,dire,17
44309,3,dire,1
44310,3,radiant,129
44311,3,dire,-4
44312,3,dire,410
44312,6,radiant,537
44313,3,dire,129
44313,6,radiant,567
44314,3,dire,6
44314,6,radiant,529
44314,6,dire,576
44315,3,radiant,3
44315,6,radiant,591
44316,3,dire,196
44317,3,dire,173
44318,3,radiant,150
44319,3,dire,150
44320,3,dire,114
44321,3,dire,5
44321,6,dire,551
44322,3,radiant,90
44322,6,radiant,512
44323,3,dire,0
44323,6,dire,383
44324,3,dire,106
44325,3,dire,81
44326,3,radiant,125
44327,3,radiant,32
44327,6,radiant,474
44327,4,radiant,540
44327,0,radiant,541
44328,3,radiant,104
44329,3,radiant,111
44330,6,dire,591
44331,3,dire,96
44331,6,dire,435
44332,3,dire,134
44332,6,dire,311
44332,6,dire,534
44333,3,dire,118
44334,3,dire,108
44335,3,dire,159
44335,4,dire,469
44335,0,dire,470
44336,3,radiant,-11
44337,3,dire,45
44338,3,radiant,219
44338,6,radiant,590
44339,3,dire,149
44339,6,dire,584
44340,3,dire,89
44341,3,dire,15
44342,3,radiant,11
44343,3,dire,140
44344,3,dire,-13
44345,3,radiant,7
44345,6,dire,501
44345,6,dire,533
44346,3,dire,50
44346,6,dire,515
44347,3,radiant,188
44348,3,radiant,209
44349,3,dire,253
44350,3,radiant,75
44350,6,dire,502
44351,3,dire,122
44352,3,radiant,9
44353,3,radiant,35
44354,3,dire,79
44355,3,dire,7
44357,3,radiant,136
44358,3,radiant,-7
44359,3,radiant,214
44360,3,dire,255
44361,3,radiant,-11
44361,6,dire,573
44362,3,radiant,138
44362,6,dire,543
44363,3,dire,41
44363,6,dire,500
44364,3,radiant,108
44365,3,radiant,146
44366,3,radiant,194
44367,3,dire,124
44368,3,radiant,130
44368,6,radiant,561
44369,3,dire,2
44370,3,radiant,87
44370,6,radiant,536
44371,3,radiant,17
44372,3,radiant,69
44372,6,radiant,505
44373,3,radiant,5
44374,3,dire,79
44375,3,dire,409
44376,3,radiant,129
44376,6,radiant,473
44376,6,radiant,585
44377,3,radiant,25
44377,6,radiant,570
44378,3,radiant,17
44379,3,dire,-1
44380,3,radiant,-10
44381,3,radiant,184
44382,3,dire,34
44383,3,radiant,52
44384,3,dire,5
44385,3,radiant,80
44386,3,dire,76
44387,3,dire,95
44387,6,dire,468
44387,6,radiant,519
44388,3,dire,55
44389,3,dire,8
44389,6,radiant,466
44391,3,dire,168
44392,3,radiant,-14
44392,6,dire,388
44393,3,radiant,81
44394,3,dire,174
44395,3,radiant,4
44396,3,dire,-10
44397,3,radiant,140
44398,3,radiant,168
44398,6,dire,538
44399,3,radiant,28
44400,3,dire,52
44401,3,radiant,70
44402,3,radiant,2
44403,3,dire,95
44404,3,radiant,137
44404,6,dire,524
44405,3,radiant,15
44406,3,dire,207
44406,6,radiant,543
44407,3,radiant,12
44408,3,dire,103
44409,3,radiant,2
44410,3,dire,187
44410,6,dire,500
44411,3,radiant,316
44411,6,dire,494
44412,3,radiant,104
44413,3,radiant,97
44414,3,dire,9
44414,6,radiant,384
44415,3,radiant,110
44415,4,radiant,508
44415,0,radiant,508
44416,3,radiant,10
44417,3,dire,3
44417,6,radiant,530
44418,3,dire,18
44419,3,radiant,2
44420,3,dire,-1
44421,3,dire,245
44423,3,dire,52
44423,6,radiant,478
44424,3,radiant,74
44425,3,dire,127
44426,3,radiant,93
44427,3,dire,147
44427,6,radiant,536
44428,3,radiant,143
44429,3,dire,77
44430,3,dire,95
44431,3,dire,76
44432,3,radiant,96
44433,3,dire,-23
44433,6,dire,494
44433,6,dire,550
44434,3,dire,2
44435,3,dire,-16
44435,6,dire,576
44435,6,dire,587
44436,3,dire,178
44438,3,dire,7
44439,3,dire,424
44440,3,radiant,137
44441,3,radiant,6
44442,3,dire,131
44443,3,dire,211
44444,3,radiant,254
44445,3,radiant,17
44446,3,radiant,90
44446,6,radiant,502
44446,4,dire,577
44446,0,dire,577
44448,3,radiant,106
44449,3,dire,2
44450,3,radiant,-8
44451,3,radiant,72
44451,6,dire,462
44452,6,dire,529
44453,3,dire,81
44454,3,radiant,4
44455,3,radiant,53
44456,3,dire,168
44457,3,radiant,186
44457,6,dire,312
44457,6,radiant,596
44458,3,radiant,207
44459,3,dire,73
44460,3,dire,116
44460,6,radiant,289
44461,3,radiant,8
44462,3,dire,82
44462,6,dire,558
44463,3,radiant,293
44463,6,dire,475
44464,3,radiant,15
44465,3,radiant,199
44466,3,radiant,251
44467,3,radiant,7
44468,3,radiant,177
44469,3,dire,11
44470,3,radiant,-12
44471,3,radiant,83
44472,3,dire,78
44473,3,radiant,111
44474,3,dire,-4
44475,3,radiant,167
44476,3,radiant,111
44477,3,dire,4
44478,3,dire,8
44479,3,dire,13
44479,6,dire,561
44480,3,dire,5
44481,3,dire,2
44481,6,dire,525
44481,6,dire,591
44482,3,dire,-9
44483,3,dire,12
44484,3,dire,157
44484,6,dire,592
44485,3,radiant,181
44485,6,radiant,457
44485,6,radiant,496
44486,3,dire,54
44486,6,radiant,584
44487,3,dire,-3
44488,3,dire,328
44488,6,dire,567
44489,3,radiant,-8
44489,6,radiant,427
44489,6,radiant,589
44490,3,dire,110
44491,5,dire,519
44492,3,radiant,12
44493,3,dire,1
44494,3,radiant,111
44495,3,dire,160
44495,6,dire,493
44496,3,dire,79
44497,3,radiant,10
44498,3,dire,224
44499,3,dire,57
44500,3,dire,52
44501,3,radiant,141
44502,3,radiant,174
44503,3,radiant,3
44503,6,radiant,463
44504,3,dire,76
44505,3,dire,163
44505,6,dire,491
44505,6,radiant,537
44506,3,radiant,4
44507,3,radiant,16
44508,3,dire,53
44509,3,dire,120
44509,5,radiant,491
44510,3,dire,117
44511,3,dire,84
44512,3,dire,67
44513,3,radiant,-7
44513,6,radiant,467
44514,3,radiant,37
44514,6,dire,547
44515,3,dire,7
44516,3,dire,109
44517,3,radiant,55
44517,6,radiant,513
44518,3,dire,70
44519,3,radiant,204
44520,3,dire,267
44520,6,dire,579
44521,3,radiant,117
44522,3,radiant,90
44523,3,dire,146
44523,6,dire,408
44524,3,dire,53
44525,3,dire,74
44526,3,dire,169
44526,4,radiant,456
44526,0,radiant,456
44526,6,radiant,479
44526,6,dire,573
44527,3,dire,198
44527,6,dire,560
44528,3,radiant,157
44529,3,radiant,155
44530,3,dire,7
44530,6,dire,440
44531,3,radiant,2
44532,3,radiant,156
44533,3,radiant,2
44534,3,radiant,109
44535,3,dire,-13
44536,3,dire,11
44536,6,radiant,467
44536,6,dire,551
44537,3,radiant,-15
44537,6,dire,568
44538,3,radiant,7
44538,6,dire,452
44539,3,dire,20
44540,3,dire,2
44541,3,radiant,103
44542,3,dire,200
44543,3,dire,180
44543,6,radiant,515
44544,3,dire,41
44545,3,dire,236
44546,3,radiant,5
44546,6,radiant,476
44547,3,dire,342
44548,3,radiant,115
44549,3,radiant,177
44550,3,dire,168
44550,6,dire,583
44551,4,radiant,-18
44551,0,radiant,-17
44551,3,radiant,57
44552,3,radiant,82
44553,3,radiant,119
44554,3,radiant,168
44555,3,radiant,151
44556,3,dire,12
44556,6,dire,553
44557,3,dire,7
44558,3,radiant,169
44558,6,radiant,435
44559,3,dire,60
44560,3,radiant,11
44561,3,dire,141
44561,6,dire,363
44562,3,dire,78
44563,3,radiant,-5
44563,6,dire,499
44564,3,radiant,167
44565,3,dire,359
44565,6,radiant,474
44566,3,dire,133
44567,3,dire,89
44568,3,radiant,25
44568,6,dire,591
44569,3,radiant,87
44570,3,dire,133
44570,6,dire,564
44571,3,radiant,43
44572,3,dire,38
44573,3,radiant,11
44574,3,dire,27
44575,3,dire,6
44576,6,dire,507
44577,3,radiant,178
44577,6,dire,509
44577,6,dire,588
44578,3,dire,272
44578,5,radiant,486
44579,3,radiant,46
44580,3,dire,11
44581,3,dire,3
44582,3,radiant,5
44583,3,radiant,131
44584,3,radiant,5
44586,3,dire,6
44587,3,dire,304
44587,6,dire,490
44588,3,dire,7
44588,6,radiant,540
44589,3,dire,65
44590,3,radiant,140
44591,3,radiant,33
44591,6,radiant,561
44592,3,radiant,8
44592,5,radiant,596
44593,3,radiant,189
44594,3,dire,112
44594,6,radiant,516
44595,3,radiant,7
44596,3,radiant,120
44596,6,dire,508
44597,3,radiant,7
44598,3,radiant,144
44599,3,radiant,62
44600,3,radiant,22
44601,3,dire,185
44601,5,radiant,516
44602,3,radiant,52
44602,5,dire,548
44603,3,radiant,314
44603,6,radiant,583
44604,3,radiant,41
44605,3,dire,15
44606,3,dire,136
44607,3,dire,8
44608,3,radiant,4
44609,3,dire,208
44610,3,radiant,70
44611,3,dire,3
44611,4,dire,545
44611,0,dire,546
44612,5,radiant,559
44613,3,dire,82
44614,3,dire,28
44614,6,radiant,497
44614,6,dire,520
44614,6,radiant,551
44614,6,radiant,585
44615,3,dire,153
44615,6,dire,496
44616,3,dire,0
44616,6,radiant,400
44617,3,dire,0
44618,3,radiant,143
44619,3,radiant,47
44620,3,radiant,167
44621,6,radiant,481
44622,3,radiant,82
44623,3,dire,3
44624,3,dire,386
44625,3,radiant,53
44626,3,radiant,-7
44627,3,dire,62
44627,6,dire,320
44627,6,dire,523
44628,3,dire,79
44628,5,radiant,588
44629,3,dire,83
44630,3,dire,0
44631,3,dire,12
44632,3,dire,44
44632,5,dire,383
44633,3,radiant,81
44633,6,radiant,338
44634,3,dire,-20
44635,3,dire,191
44635,6,radiant,359
44636,3,radiant,6
44636,6,radiant,520
44637,3,dire,51
44638,3,radiant,163
44639,3,dire,102
44640,3,radiant,-1
44641,3,radiant,181
44641,6,radiant,554
44642,3,dire,71
44642,6,radiant,449
44642,6,radiant,586
44643,3,dire,108
44644,3,dire,-7
44645,3,dire,56
44646,3,dire,4
44647,3,dire,381
44648,3,dire,112
44649,3,radiant,62
44649,4,dire,583
44649,0,dire,584
44650,3,radiant,74
44651,3,radiant,199
44651,6,radiant,373
44651,5,dire,438
44651,6,radiant,574
44652,3,radiant,-11
44653,3,radiant,-12
44654,3,radiant,3
44654,5,dire,598
44655,3,dire,9
44656,3,radiant,18
44657,3,radiant,85
44658,3,radiant,233
44659,3,dire,234
44660,3,dire,251
44661,3,dire,149
44662,3,dire,5
44662,6,radiant,264
44662,6,dire,502
44663,3,dire,91
44664,3,dire,19
44665,3,dire,72
44665,6,radiant,532
44666,3,dire,15
44666,6,dire,507
44667,3,radiant,283
44668,3,dire,175
44669,3,radiant,81
44670,3,radiant,169
44670,5,radiant,529
44671,3,radiant,87
44671,6,radiant,553
44672,3,dire,87
44673,3,radiant,-11
44674,3,dire,80
44675,3,radiant,-14
44675,6,radiant,518
44676,3,dire,124
44676,6,dire,324
44676,6,dire,466
44677,3,radiant,220
44677,6,radiant,449
44679,3,dire,73
44679,6,radiant,576
44680,6,radiant,451
44681,3,dire,101
44682,3,radiant,107
44683,3,dire,188
44684,3,dire,135
44684,6,dire,566
44685,3,radiant,217
44686,3,radiant,85
44686,6,radiant,451
44687,3,radiant,12
44687,6,radiant,324
44687,6,radiant,497
44687,6,dire,533
44688,3,radiant,56
44688,6,radiant,563
44689,3,dire,62
44689,6,radiant,492
44690,3,dire,99
44691,3,dire,142
44691,6,dire,508
44692,3,radiant,-24
44693,3,dire,166
44694,3,radiant,206
44694,6,radiant,460
44695,3,radiant,217
44696,3,dire,112
44697,3,radiant,3
44697,6,dire,479
44698,3,radiant,113
44699,3,dire,-6
44700,3,dire,170
44701,3,dire,127
44701,6,dire,574
44702,3,dire,86
44702,6,radiant,593
44703,3,dire,-1
44704,3,radiant,0
44705,3,dire,-2
44706,3,radiant,99
44706,6,radiant,472
44707,3,radiant,108
44707,5,radiant,528
44708,3,radiant,109
44708,6,dire,527
44709,3,radiant,238
44710,3,dire,5
44711,3,radiant,0
44711,6,dire,432
44711,6,dire,487
44712,3,dire,93
44713,3,dire,229
44714,3,dire,84
44715,3,radiant,69
44715,6,dire,481
44715,6,dire,587
44717,3,radiant,109
44718,3,dire,58
44719,3,radiant,-8
44720,3,dire,82
44720,6,dire,555
44721,3,dire,57
44722,3,radiant,74
44723,3,radiant,5
44723,6,radiant,582
44723,4,radiant,592
44723,0,radiant,593
44724,3,radiant,-13
44725,3,radiant,8
44725,6,radiant,590
44726,3,radiant,112
44727,3,dire,-12
44728,3,radiant,72
44729,3,radiant,44
44730,3,radiant,156
44731,3,radiant,224
44732,3,radiant,332
44733,3,dire,144
44734,3,dire,122
44735,3,dire,10
44737,3,dire,263
44738,3,dire,14
44739,3,radiant,6
44739,5,dire,592
44740,3,dire,5
44741,3,dire,118
44741,6,dire,587
44742,3,radiant,31
44743,3,radiant,195
44744,3,radiant,-4
44744,6,radiant,572
44745,3,radiant,4
44746,3,dire,97
44747,3,radiant,9
44747,6,dire,490
44748,3,radiant,10
44749,3,radiant,-28
44749,6,radiant,391
44749,6,radiant,498
44750,3,dire,72
44751,3,radiant,63
44752,3,radiant,228
44753,3,radiant,276
44753,6,radiant,454
44754,3,dire,3
44755,3,dire,148
44756,3,radiant,331
44756,6,dire,510
44757,3,radiant,-15
44758,3,radiant,5
44758,6,radiant,534
44759,3,dire,38
44759,6,dire,579
44760,3,radiant,75
44761,3,radiant,4
44761,6,dire,555
44762,3,dire,102
44763,3,dire,53
44764,3,radiant,198
44765,3,radiant,103
44765,6,radiant,307
44765,6,dire,427
44766,3,radiant,6
44766,6,dire,451
44766,6,radiant,598
44767,6,radiant,499
44767,6,dire,521
44768,3,radiant,128
44769,3,dire,151
44770,3,dire,20
44770,6,radiant,573
44771,6,radiant,518
44772,3,dire,6
44773,3,radiant,12
44774,3,dire,184
44775,3,dire,199
44776,3,radiant,56
44776,6,dire,495
44777,3,dire,6
44778,3,dire,129
44779,3,dire,6
44780,3,radiant,230
44781,3,radiant,4
44781,6,dire,468
44782,3,radiant,276
44783,3,dire,204
44784,3,radiant,2
44785,3,dire,50
44786,3,radiant,77
44787,3,radiant,73
44788,3,dire,87
44789,3,radiant,59
44790,3,radiant,54
44791,3,radiant,67
44792,3,radiant,107
44792,6,radiant,497
44792,6,radiant,575
44793,3,radiant,3
44794,3,dire,113
44795,3,dire,8
44796,3,dire,82
44797,3,radiant,9
44797,6,radiant,570
44798,3,dire,159
44799,3,dire,39
44800,3,dire,135
44801,3,radiant,51
44802,3,radiant,176
44803,3,dire,54
44803,6,dire,518
44805,3,radiant,97
44806,3,dire,-2
44806,6,radiant,542
44807,3,dire,-1
44807,6,radiant,445
44808,3,dire,114
44809,3,radiant,44
44809,6,radiant,358
44809,6,radiant,538
44810,3,dire,9
44811,3,dire,260
44812,3,dire,84
44813,3,radiant,0
44814,3,radiant,-16
44816,3,radiant,-9
44817,3,radiant,97
44817,6,radiant,516
44818,3,dire,115
44819,3,dire,38
44819,6,radiant,523
44820,3,radiant,12
44821,3,radiant,91
44822,3,dire,185
44823,3,radiant,4
44824,3,dire,255
44825,3,radiant,-22
44825,6,radiant,374
44826,3,dire,155
44826,6,dire,580
44827,3,dire,60
44828,3,dire,342
44829,3,dire,7
44830,3,dire,131
44831,3,radiant,134
44831,6,radiant,497
44832,3,radiant,72
44832,6,radiant,588
44833,3,radiant,4
44833,6,dire,563
44834,3,radiant,45
44834,6,dire,507
44835,3,dire,30
44836,3,radiant,9
44837,3,dire,-17
44838,3,dire,14
44839,3,radiant,27
44840,3,dire,76
44840,6,dire,532
44841,3,radiant,16
44841,6,dire,550
44842,3,dire,115
44843,3,dire,73
44844,3,radiant,116
44845,3,radiant,62
44845,6,radiant,483
44846,3,dire,257
44846,6,dire,544
44847,3,dire,-8
44848,3,dire,4
44848,6,dire,555
44849,3,radiant,36
44850,3,radiant,17
44851,3,radiant,353
44852,3,radiant,140
44853,3,dire,-39
44854,3,dire,51
44854,6,dire,478
44855,3,dire,105
44855,6,dire,480
44855,6,dire,599
44856,3,dire,16
44857,3,dire,20
44858,3,dire,105
44858,6,dire,494
44859,3,dire,113
44860,3,radiant,127
44861,3,dire,-13
44862,3,dire,153
44863,3,radiant,3
44864,3,radiant,4
44865,3,radiant,-5
44866,3,dire,39
44867,3,radiant,189
44867,5,dire,392
44868,3,dire,171
44869,3,dire,5
44869,6,dire,460
44870,3,radiant,64
44871,3,dire,126
44872,3,radiant,-13
44873,3,dire,5
44873,6,dire,415
44873,6,dire,491
44873,6,dire,562
44874,3,dire,178
44875,3,dire,134
44875,0,radiant,571
44875,4,radiant,571
44876,3,dire,113
44878,3,dire,47
44879,3,dire,146
44880,5,radiant,595
44881,3,dire,7
44882,3,radiant,104
44882,5,radiant,597
44883,3,radiant,227
44884,3,dire,4
44885,3,dire,58
44886,3,radiant,42
44887,3,radiant,22
44888,3,dire,-13
44889,3,radiant,15
44889,6,radiant,461
44890,3,dire,11
44890,6,dire,548
44891,3,dire,171
44891,6,radiant,529
44892,3,radiant,8
44893,3,radiant,142
44893,6,dire,318
44894,3,radiant,68
44894,6,radiant,467
44896,3,radiant,142
44897,3,dire,85
44898,3,radiant,164
44899,3,dire,313
44899,6,radiant,556
44899,6,dire,579
44901,3,radiant,2
44902,3,dire,103
44903,3,dire,4
44903,6,dire,367
44904,3,dire,118
44905,3,dire,52
44906,3,radiant,71
44907,3,dire,5
44908,3,dire,4
44908,6,radiant,455
44909,3,dire,60
44911,3,radiant,1
44911,6,radiant,540
44912,3,radiant,64
44913,3,radiant,107
44913,6,radiant,455
44914,3,dire,172
44914,6,dire,547
44915,3,dire,20
44916,3,radiant,130
44917,3,dire,83
44918,3,dire,104
44919,3,dire,11
44919,6,dire,493
44919,6,dire,547
44920,3,radiant,50
44921,3,radiant,-1
44922,3,radiant,74
44923,3,radiant,222
44924,3,radiant,116
44925,3,dire,110
44926,3,dire,27
44926,6,dire,597
44927,3,radiant,162
44927,6,radiant,447
44927,6,radiant,521
44928,3,dire,4
44929,3,dire,80
44929,5,radiant,499
44930,3,dire,55
44931,3,radiant,-13
44931,5,dire,586
44932,3,radiant,26
44933,3,dire,128
44934,3,dire,123
44935,3,dire,86
44936,3,dire,101
44936,6,radiant,408
44936,6,radiant,537
44937,3,radiant,-8
44938,3,radiant,375
44939,3,dire,20
44940,3,dire,3
44941,3,dire,131
44942,3,radiant,12
44942,6,radiant,470
44942,6,dire,569
44944,3,dire,247
44945,3,dire,10
44946,3,radiant,176
44947,3,radiant,176
44948,3,radiant,63
44948,6,radiant,571
44949,3,radiant,17
44949,6,radiant,459
44949,6,radiant,593
44950,3,dire,51
44951,3,dire,5
44952,3,dire,47
44953,3,radiant,39
44953,6,dire,574
44954,3,radiant,148
44955,3,radiant,-15
44955,6,dire,513
44955,6,dire,579
44956,3,dire,3
44957,3,dire,6
44957,5,radiant,545
