mid,player_0,player_1,player_2,player_3,player_4,player_5,player_6,player_7,player_8,player_9
39671,49,81,89,94,40,65,59,67,104,52
39672,29,74,1,3,104,26,31,81,91,69
39673,30,11,15,28,70,51,64,8,1,58
39674,14,69,25,54,34,110,39,15,11,64
39675,38,83,98,88,50,48,27,64,103,92
39676,69,96,74,39,84,66,37,15,62,9
39677,76,15,96,101,67,71,57,82,92,11
39678,67,76,64,3,82,85,94,24,40,74
39679,88,12,64,8,81,15,10,67,91,72
39680,67,65,86,18,81,75,82,74,61,94
39681,40,81,88,29,99,64,55,3,57,59
39682,65,42,93,76,15,19,94,47,69,85
39683,65,71,5,76,67,27,86,33,66,26
39684,75,15,19,57,53,77,70,79,89,32
39685,44,24,40,71,22,28,53,67,89,10
39686,31,40,46,106,52,5,15,82,59,76
39687,74,64,104,27,88,40,12,22,15,11
39688,15,93,81,32,85,60,37,71,19,53
39689,59,95,64,50,82,80,69,15,49,93
39690,53,13,95,3,64,45,54,39,55,57
39691,108,71,11,91,96,94,8,86,66,20
39692,104,44,52,27,85,8,74,42,92,86
39693,94,77,69,97,58,89,64,8,96,73
39694,64,82,75,33,38,32,65,43,72,51
39695,15,42,11,61,39,82,19,74,59,72
39696,76,59,60,35,93,65,34,50,3,96
39697,82,52,86,40,44,88,64,74,60,58
39698,15,4,42,92,11,90,65,59,64,72
39699,53,41,55,38,39,33,15,101,64,94
39700,75,88,67,85,76,65,24,41,50,16
39701,59,47,15,43,109,60,1,30,6,40
39702,53,68,64,80,39,31,6,19,94,15
39703,5,31,69,94,3,49,64,104,47,66
39704,38,57,52,35,90,71,8,101,14,31
39705,70,67,69,64,97,8,29,20,68,15
39706,31,86,65,10,75,39,1,89,69,15
39707,22,47,64,86,49,31,3,96,74,39
39708,92,31,68,107,69,104,64,110,75,94
39709,15,67,69,57,24,89,94,74,19,65
39710,88,94,12,82,81,69,101,66,68,3
39711,24,82,50,96,54,1,10,74,29,32
39712,26,15,60,30,96,1,20,34,66,71
39713,51,62,13,27,29,44,101,64,15,70
39714,68,104,110,1,82,3,101,99,81,75
39715,35,84,59,26,44,69,64,40,8,12
39716,65,25,69,64,89,46,82,101,74,32
39717,27,68,4,59,107,72,40,15,3,86
39718,25,55,48,8,49,1,67,29,83,10
39719,1,47,74,69,12,32,45,6,82,2
39720,29,64,108,93,76,2,94,92,22,109
39721,75,4,1,29,42,68,17,67,32,8
39722,42,103,81,53,64,32,69,58,55,75
39723,38,93,86,29,92,3,20,19,47,72
39724,25,8,45,76,53,23,96,24,40,31
39725,75,104,22,91,8,82,27,55,39,40
39726,32,5,6,75,17,101,57,36,34,86
39727,96,74,72,88,34,27,16,17,64,52
39728,71,55,94,1,109,87,29,40,85,3
39729,1,24,106,81,69,32,11,21,52,33
39730,74,60,94,58,25,20,104,15,29,11
39731,60,52,49,69,109,91,47,62,85,71
39732,34,11,104,9,42,101,99,86,88,64
39733,9,68,82,104,96,69,64,52,19,11
39734,24,92,85,39,72,60,15,49,71,48
39735,55,76,74,89,52,15,5,69,44,31
39736,50,3,64,101,60,86,80,69,34,94
39737,15,64,81,72,69,5,8,32,22,10
39738,101,24,19,32,50,29,108,75,69,92
39739,42,105,47,74,57,20,65,70,48,39
39740,64,107,20,32,15,44,31,98,55,17
39741,64,69,109,74,94,65,108,91,19,15
39742,104,33,56,82,75,52,89,76,27,20
39743,61,11,95,41,86,13,52,20,39,89
39744,39,81,4,95,38,94,74,35,24,87
39745,45,71,65,76,57,72,69,66,29,75
39746,34,52,32,48,75,47,91,59,1,45
39747,89,82,80,15,67,23,20,64,101,39
39748,31,55,4,96,8,3,81,7,1,82
39749,54,34,4,82,71,101,21,89,64,26
39750,73,19,110,43,15,42,69,64,60,8
39751,109,82,19,74,24,1,64,60,28,3
39752,42,30,74,26,24,21,29,72,17,49
39753,32,15,64,57,108,13,51,101,34,76
39754,9,39,76,96,15,69,71,19,72,66
39755,15,66,52,75,25,32,46,74,90,72
39756,88,30,49,109,46,10,64,94,1,19
39757,64,82,29,6,96,39,3,81,15,8
39758,60,108,30,8,75,94,15,16,49,40
39759,72,12,57,19,28,101,99,100,2,35
39760,11,91,94,101,24,90,15,67,5,89
39761,30,58,71,18,17,57,66,6,109,53
39762,69,7,20,34,24,36,91,37,39,106
39763,67,20,75,99,46,44,109,29,92,74
39764,8,74,97,108,64,40,46,102,81,85
39765,47,66,65,69,34,35,104,40,75,74
39766,72,102,21,99,92,89,11,39,109,22
39767,22,43,91,69,64,54,3,24,84,15
39768,109,72,21,27,15,65,12,60,64,94
39769,41,109,32,35,8,66,72,33,110,40
39770,94,109,64,74,87,24,81,5,101,12
39771,68,46,69,2,94,36,65,15,92,32
39772,17,88,74,72,59,10,22,30,8,69
39773,19,93,86,74,1,76,15,55,9,6
39774,65,39,81,16,15,86,8,25,17,102
39775,70,15,9,61,42,40,74,31,69,16
39776,82,81,32,16,64,19,15,96,65,71
39777,4,42,55,90,74,82,32,66,104,69
39778,25,56,90,86,76,104,46,15,8,99
39779,15,64,92,53,29,82,57,94,24,52
39780,14,25,11,71,3,86,1,44,110,64
39781,55,64,50,110,86,3,82,1,74,40
39782,91,64,50,72,75,55,67,76,24,96
39783,34,66,65,42,69,43,72,74,109,61
39784,17,36,108,94,52,96,57,15,73,81
39785,32,9,109,84,53,81,11,69,6,40
39786,3,25,2,75,28,45,40,67,48,15
39787,76,3,1,86,71,24,69,82,40,67
39788,64,40,47,1,74,66,24,57,48,51
39789,104,89,55,12,8,27,82,19,64,54
39790,74,8,20,76,84,69,94,75,82,9
39791,35,68,78,4,7,11,27,108,53,3
39792,50,94,22,87,64,20,5,24,70,86
39793,110,9,15,39,74,22,44,66,96,11
39794,11,39,67,64,106,15,81,94,57,76
39795,29,99,48,36,64,69,102,52,32,81
39796,3,22,81,55,98,34,75,41,82,20
39797,90,99,70,69,81,17,42,1,26,66
39798,15,3,44,109,65,64,75,1,24,39
39799,41,58,107,40,82,3,4,101,24,19
39800,65,80,64,9,43,44,50,8,33,1
39801,63,74,55,92,1,64,72,75,61,54
39802,71,41,15,16,82,81,40,85,64,32
39803,76,72,3,34,91,40,8,64,52,68
39804,96,15,80,39,91,1,93,8,88,28
39805,39,17,44,34,31,1,15,104,32,82
39806,69,22,68,39,94,41,45,1,56,64
39807,69,64,42,98,55,68,71,109,107,67
39808,74,35,68,50,110,11,36,80,69,52
39809,85,96,104,101,31,69,98,64,74,15
39810,20,85,55,86,96,98,91,64,53,59
39811,15,88,73,64,72,2,107,76,24,57
39812,82,76,15,92,29,67,37,35,90,68
39813,1,32,13,109,8,40,15,31,99,21
39814,77,18,32,22,29,92,65,64,40,108
39815,8,69,52,40,31,36,43,104,21,67
39816,59,67,68,15,101,29,13,66,74,96
39817,64,66,24,69,31,15,91,71,35,32
39818,15,42,50,66,8,75,94,57,82,67
39819,67,73,76,39,1,47,75,3,101,40
39820,90,69,82,110,24,61,76,4,12,34
39821,96,8,29,24,39,11,68,75,91,107
39822,74,72,40,93,35,98,11,15,110,96
39823,35,107,1,64,66,24,102,39,108,20
39824,2,29,17,3,96,110,92,31,19,64
39825,67,75,96,72,69,3,101,84,15,71
39826,90,87,82,34,70,85,15,109,64,3
39827,9,5,15,99,53,40,24,72,101,82
39828,72,104,27,90,64,29,35,106,59,12
39829,43,8,39,86,22,94,32,92,73,101
39830,70,11,39,72,50,35,65,76,47,82
39831,92,55,71,22,67,66,94,64,109,46
39832,5,76,101,67,11,9,61,25,20,64
39833,78,5,34,73,55,90,44,68,102,10
39834,29,104,53,50,13,19,80,74,30,58
39835,94,19,11,65,57,83,52,40,91,24
39836,32,39,20,84,65,48,71,86,74,8
39837,97,53,6,20,31,64,3,50,35,68
39838,66,29,103,57,82,1,67,101,64,60
39839,82,81,106,68,86,60,101,57,75,24
39840,65,40,15,106,32,101,94,64,66,19
39841,23,29,64,15,76,13,92,24,104,1
39842,81,67,86,17,51,1,40,89,15,16
39843,39,35,108,91,65,8,69,20,96,34
39844,64,29,81,39,106,24,107,15,1,90
39845,17,57,89,46,61,76,75,21,86,94
39846,74,55,32,94,86,52,29,106,40,66
39847,16,2,19,73,92,96,81,69,64,101
39848,72,54,92,70,45,104,15,23,82,87
39849,6,20,81,61,27,107,109,9,1,74
39850,65,94,39,15,9,6,24,66,42,74
39851,81,101,26,76,67,24,69,72,39,6
39852,15,1,66,11,32,18,8,96,94,69
39853,34,48,94,76,9,82,35,29,109,66
39854,107,24,11,21,81,15,33,42,0,32
39855,82,74,23,29,26,65,34,71,19,86
39856,17,19,39,67,81,64,8,91,25,42
39857,10,57,3,70,15,48,41,60,34,1
39858,19,47,75,109,72,11,59,54,20,76
39859,15,29,40,98,67,23,53,100,75,91
39860,81,94,55,96,70,58,59,104,64,67
39861,10,88,31,89,45,67,15,104,27,39
39862,15,65,89,76,64,32,7,55,101,93
39863,33,52,23,32,39,31,48,89,49,15
39864,22,19,94,71,24,11,32,54,15,87
39865,92,24,35,65,91,70,74,109,32,3
39866,40,22,28,59,76,64,74,89,109,53
39867,64,94,82,91,32,89,70,60,92,74
39868,20,107,9,89,29,64,40,24,32,52
39869,32,110,66,94,34,25,81,67,74,89
39870,39,35,69,8,50,104,98,34,16,55
39871,81,34,49,109,102,36,106,91,75,72
39872,67,74,26,39,15,91,19,29,24,83
39873,59,5,24,71,42,64,21,53,81,50
39874,24,66,42,57,82,64,11,71,40,3
39875,36,99,101,66,82,70,2,19,86,26
39876,67,15,66,3,72,108,31,19,83,74
39877,96,71,67,82,68,75,15,70,80,98
39878,54,108,30,86,65,94,64,106,71,11
39879,35,64,99,76,101,67,15,93,102,81
39880,25,75,32,105,64,3,91,24,52,1
39881,19,15,29,5,7,75,57,64,101,40
39882,8,32,74,93,20,1,69,26,17,22
39883,1,35,60,104,76,92,109,82,75,8
39884,3,15,19,8,70,95,64,71,20,73
39885,41,57,65,64,12,69,91,15,72,36
39886,71,65,42,98,15,89,66,104,64,82
39887,94,92,101,50,20,41,104,24,5,65
39888,108,14,103,75,26,1,15,66,69,23
39889,27,41,1,4,15,90,56,29,88,67
39890,39,36,42,82,50,89,64,53,71,41
39891,94,72,8,61,75,82,52,39,24,67
39892,82,102,86,101,67,22,75,37,59,104
39893,68,19,29,31,11,78,94,50,52,90
39894,53,31,20,65,32,82,101,94,96,57
39895,82,100,24,90,64,36,86,94,20,25
39896,15,42,92,65,40,34,19,54,72,47
39897,25,24,53,76,67,35,94,104,86,108
39898,96,65,55,40,11,68,3,5,20,49
39899,60,72,64,104,108,39,106,68,52,84
39900,52,6,64,68,35,110,53,89,31,32
39901,86,67,69,31,15,44,75,24,104,46
39902,108,64,109,19,101,52,20,94,81,57
39903,31,57,15,94,103,1,96,76,56,24
39904,68,31,86,59,40,65,39,73,87,35
39905,82,3,26,71,62,54,34,35,47,103
39906,43,91,59,103,8,71,44,72,104,26
39907,70,75,97,96,45,58,72,20,11,92
39908,64,94,15,69,26,24,48,67,19,74
39909,40,4,94,29,15,101,64,100,108,109
39910,67,27,64,30,39,16,59,53,81,28
39911,24,72,91,94,61,66,102,75,89,99
39912,48,75,89,109,12,60,72,79,3,71
39913,81,110,88,50,84,4,42,76,92,101
39914,72,22,71,40,15,82,16,29,39,77
39915,86,19,38,33,82,70,15,42,3,36
39916,8,47,94,89,52,58,69,104,70,102
39917,101,30,99,86,16,47,39,12,24,70
39918,64,66,94,1,14,58,65,74,104,107
39919,49,98,64,65,103,91,37,79,26,72
39920,71,3,74,81,75,93,24,110,6,21
39921,92,69,15,110,75,11,19,1,107,66
39922,14,109,9,75,108,64,82,91,39,83
39923,103,73,42,12,99,81,74,100,67,37
39924,89,68,12,40,1,82,32,57,59,75
39925,64,108,42,9,68,41,19,37,109,20
39926,34,67,86,110,69,42,16,15,68,29
39927,9,85,94,61,64,6,8,15,69,109
39928,92,64,57,36,34,60,8,31,81,47
39929,55,109,3,105,56,83,24,67,82,39
39930,11,75,71,66,0,64,69,53,67,100
39931,69,79,82,109,8,20,84,89,101,73
39932,3,26,15,74,25,75,60,56,61,103
39933,24,90,8,101,64,13,104,3,57,52
39934,52,50,54,87,53,32,40,102,47,68
39935,92,8,82,71,64,15,104,88,9,107
39936,1,9,36,64,89,88,29,17,59,72
39937,42,4,91,64,65,81,32,31,24,87
39938,46,94,67,64,75,66,68,82,29,101
39939,21,101,86,13,15,17,8,64,69,94
39940,107,97,54,110,66,34,31,11,64,53
39941,39,25,11,64,71,107,94,5,69,68
39942,92,99,24,106,27,67,15,76,72,57
39943,52,3,42,94,24,64,86,66,72,107
39944,62,24,101,4,86,67,92,82,64,50
39945,96,15,71,17,40,64,29,39,59,75
39946,3,39,34,12,72,69,65,24,68,2
39947,3,92,75,31,91,8,50,64,86,1
39948,102,64,47,52,94,110,45,62,3,1
39949,65,107,69,57,24,82,67,59,96,95
39950,30,27,39,38,109,74,103,93,76,67
39951,60,71,44,55,13,88,41,1,90,64
39952,82,57,75,14,98,29,11,20,16,90
39953,69,49,64,8,20,31,46,90,107,56
39954,64,60,96,65,108,1,15,39,32,24
39955,20,64,60,32,104,99,57,89,75,55
39956,69,31,64,107,86,22,3,34,40,71
39957,99,59,64,82,104,31,75,32,5,40
39958,91,85,29,96,45,82,24,40,69,93
39959,27,57,64,94,79,5,69,88,101,81
39960,94,18,3,43,74,72,40,34,62,103
39961,59,19,24,30,78,89,42,14,17,57
39962,65,3,21,89,20,17,32,74,40,94
39963,69,81,23,66,15,82,5,39,8,57
39964,31,60,16,101,36,9,32,65,20,96
39965,92,15,29,88,81,13,82,1,61,91
39966,82,64,42,98,66,94,15,71,90,72
39967,67,41,78,40,90,42,74,32,69,101
39968,8,19,69,64,75,94,55,39,85,67
39969,75,91,51,11,89,86,15,3,1,71
39970,67,69,94,4,11,29,5,104,75,89
39971,3,1,4,94,102,96,44,64,24,74
39972,12,95,41,75,5,3,8,16,60,81
39973,9,32,3,64,31,96,11,95,107,57
39974,8,91,2,3,14,40,74,76,106,82
39975,5,99,8,108,57,101,71,89,75,86
39976,101,76,20,104,24,89,3,1,26,86
39977,15,76,9,47,99,91,95,19,29,40
39978,91,34,31,96,94,2,109,32,67,3
39979,91,34,53,89,32,64,20,65,103,96
39980,104,90,24,70,101,96,12,17,19,32
39981,3,56,52,94,71,65,40,64,81,24
39982,65,81,96,8,57,45,48,29,33,41
39983,81,72,93,64,44,40,108,11,39,15
39984,57,53,67,72,39,104,101,60,108,64
39985,105,15,106,35,6,59,55,32,34,10
39986,9,94,5,75,104,107,91,46,87,11
39987,81,64,35,73,19,52,33,40,101,49
39988,34,59,68,29,22,89,3,64,1,35
39989,29,69,75,108,66,52,64,39,42,67
39990,3,76,83,110,81,7,60,69,39,64
39991,12,71,7,46,64,74,36,32,94,26
39992,62,35,101,96,64,11,93,25,103,99
39993,54,64,82,49,3,101,81,94,76,13
39994,38,41,57,12,15,94,20,50,64,48
39995,69,15,89,72,64,24,41,19,65,81
39996,29,67,39,102,82,69,22,32,87,101
39997,75,25,17,20,78,60,49,22,89,81
39998,74,67,64,13,57,15,24,19,66,29
39999,102,44,96,64,18,82,15,99,39,20
40000,71,18,8,17,107,90,29,104,24,67
40001,59,91,101,77,24,107,22,3,15,69
40002,12,40,47,74,70,39,96,8,15,31
40003,26,84,96,64,5,70,75,91,3,105
40004,33,72,82,32,81,3,76,29,1,60
40005,109,88,8,68,5,82,26,76,32,15
40006,17,97,48,83,75,1,64,68,25,109
40007,74,52,88,110,29,8,86,46,108,64
40008,50,110,31,64,69,76,4,8,15,84
40009,64,19,71,65,67,55,70,81,109,89
40010,55,81,31,32,82,29,50,17,86,76
40011,15,60,94,96,65,64,101,40,57,3
40012,21,101,70,76,59,24,66,105,5,61
40013,34,3,19,1,41,61,25,31,52,15
40014,24,109,8,96,64,92,1,42,59,32
40015,25,65,43,33,77,8,49,81,93,98
40016,53,71,20,67,34,8,29,44,75,40
40017,98,70,12,28,36,4,48,60,29,39
40018,74,109,6,64,94,15,32,5,65,18
40019,29,74,32,91,5,46,20,75,8,37
40020,61,67,18,24,108,52,58,40,87,77
40021,69,67,101,81,59,15,64,57,94,84
40022,48,17,108,5,104,32,42,58,81,86
40023,15,5,88,101,66,40,89,25,74,67
40024,3,108,53,69,11,93,91,31,15,57
40025,94,19,61,24,101,86,54,82,88,3
40026,71,34,90,64,72,97,82,3,93,15
40027,13,17,38,88,91,15,70,109,39,99
40028,57,82,64,40,34,19,88,65,94,68
40029,45,32,24,29,66,91,20,101,86,94
40030,55,103,16,96,69,65,44,38,39,36
40031,51,11,105,20,59,24,64,57,81,65
40032,94,31,103,74,96,57,8,107,65,15
40033,86,1,15,69,56,8,81,6,72,76
40034,33,15,24,6,94,102,39,34,69,19
40035,44,74,29,1,64,25,8,96,57,45
40036,1,76,71,25,15,64,8,68,34,82
40037,31,64,19,69,50,90,45,95,70,22
40038,60,89,65,27,82,32,88,1,8,20
40039,67,57,15,101,61,72,42,3,24,91
40040,4,60,64,58,1,103,72,57,24,94
40041,89,75,71,48,3,73,103,16,72,19
40042,94,3,1,81,33,92,64,69,76,44
40043,11,64,32,26,15,94,82,12,24,19
40044,11,76,69,92,12,16,1,40,24,86
40045,93,69,64,91,15,40,52,89,45,3
40046,54,49,60,41,64,15,43,94,29,92
40047,17,64,15,60,29,93,72,55,105,9
40048,68,40,65,96,80,39,6,59,11,72
40049,66,64,101,50,54,62,52,75,109,46
40050,40,71,2,37,109,65,21,91,86,42
40051,64,40,38,3,107,69,1,96,59,75
40052,66,105,81,52,59,94,109,74,12,101
40053,69,64,76,22,74,71,26,59,75,72
40054,28,39,18,35,27,91,107,71,57,31
40055,97,70,75,10,64,58,3,80,105,24
40056,21,31,38,64,17,76,96,67,55,27
40057,26,51,101,4,110,50,96,76,75,67
40058,74,102,32,5,88,100,15,64,91,6
40059,60,15,82,39,110,8,29,103,42,64
40060,3,31,8,39,75,74,64,28,104,46
40061,15,20,57,105,40,28,12,31,74,89
40062,26,74,72,42,96,70,34,20,3,92
40063,70,50,74,81,27,57,104,89,64,49
40064,15,93,58,19,8,29,1,81,71,75
40065,71,12,101,15,94,82,67,69,68,90
40066,11,93,82,26,67,91,110,96,3,68
40067,89,15,3,71,39,69,31,11,81,32
40068,91,71,24,17,94,64,76,96,106,75
40069,104,14,8,45,39,96,15,1,49,55
40070,3,20,77,46,11,62,24,57,33,10
40071,34,69,71,50,70,89,1,55,40,64
40072,35,36,6,23,1,55,41,5,81,20
40073,28,52,110,76,86,29,24,8,20,32
40074,49,94,69,52,39,90,86,67,33,101
40075,26,37,75,100,44,43,1,63,99,89
40076,53,76,102,38,103,56,65,44,35,71
40077,40,81,92,106,2,65,68,57,24,66
40078,69,81,25,58,89,102,15,64,65,96
40079,92,99,31,85,81,65,44,91,60,72
40080,88,64,17,32,94,108,11,57,70,50
40081,8,76,74,1,32,44,35,89,101,14
40082,94,50,86,52,64,76,104,110,88,37
40083,110,104,66,1,107,92,91,64,74,82
40084,74,54,55,32,61,57,64,39,82,94
40085,8,19,3,35,64,24,67,84,1,4
40086,86,70,88,42,36,91,21,101,15,56
40087,64,3,103,31,33,91,24,89,65,96
40088,96,64,101,15,91,21,75,25,107,32
40089,19,32,29,75,101,22,12,57,88,15
40090,84,1,61,77,69,73,52,5,59,10
40091,96,8,72,53,75,69,55,82,25,24
40092,99,82,74,21,104,16,69,67,15,94
40093,27,24,88,63,25,60,70,21,64,8
40094,15,99,49,44,64,101,75,91,34,38
40095,101,47,89,19,81,74,40,57,94,31
40096,40,60,3,1,64,52,84,45,39,68
40097,75,79,70,57,32,109,49,94,5,64
40098,27,61,76,40,3,75,5,9,32,110
40099,47,16,64,72,3,89,15,92,71,36
40100,94,53,39,29,41,90,80,47,49,64
40101,94,19,34,53,87,74,4,69,49,108
40102,47,8,99,39,36,91,76,56,82,15
40103,3,101,99,76,24,82,64,90,94,97
40104,93,96,8,82,64,32,104,29,3,24
40105,58,71,105,32,44,45,8,13,59,83
40106,15,95,64,92,56,68,78,80,88,65
40107,11,86,38,32,46,40,70,28,52,92
40108,109,6,48,8,86,19,20,102,3,57
40109,32,102,5,40,94,71,36,70,86,85
40110,29,74,71,50,58,69,44,82,47,105
40111,50,15,6,91,94,39,59,34,89,54
40112,29,1,28,8,81,103,75,55,101,104
40113,12,86,27,64,46,81,13,99,8,5
40114,31,104,15,40,94,9,74,98,55,68
40115,105,96,19,24,42,22,2,64,10,32
40116,25,99,54,37,75,91,82,24,108,26
40117,45,9,25,5,96,64,101,75,53,57
40118,29,66,54,3,11,24,67,25,49,4
40119,77,28,15,105,86,31,90,62,45,44
40120,34,59,11,94,93,105,38,61,8,89
40121,17,62,82,8,88,3,64,11,39,67
40122,81,64,70,40,48,42,50,91,77,27
40123,32,24,15,65,103,67,11,13,33,82
40124,15,82,86,27,64,6,71,29,76,10
40125,72,94,44,10,24,96,31,5,90,68
40126,103,55,23,45,71,58,35,11,12,91
40127,73,58,81,109,31,75,3,1,92,9
40128,40,27,74,61,110,20,98,60,94,55
40129,22,19,81,6,42,47,72,98,55,88
40130,56,1,50,39,110,42,25,46,90,77
40131,11,16,74,89,58,94,108,4,12,39
40132,43,14,74,50,57,33,41,32,31,92
40133,72,35,86,19,101,96,31,108,74,58
40134,74,83,101,20,67,71,1,21,64,70
40135,43,64,44,72,81,71,13,31,67,92
40136,72,11,89,66,103,3,107,69,12,53
40137,69,27,55,90,89,86,64,11,47,73
40138,50,65,109,75,42,13,24,23,32,40
40139,15,60,3,86,1,29,57,81,110,34
40140,51,81,101,29,23,1,86,34,47,91
40141,15,86,17,65,55,35,82,69,32,64
40142,103,15,23,4,101,91,74,109,107,94
40143,94,11,91,89,1,110,88,85,29,48
40144,94,29,91,15,20,50,88,82,42,24
40145,103,3,25,65,69,31,48,37,94,15
40146,90,39,101,75,106,50,94,46,62,15
40147,8,74,40,57,69,21,66,1,96,89
40148,73,92,19,64,29,15,104,69,67,1
40149,49,2,64,44,23,15,94,65,54,69
40150,50,74,40,72,110,19,1,69,16,64
40151,68,74,71,64,61,31,57,49,54,15
40152,20,74,31,35,100,94,60,101,15,102
40153,109,65,17,8,69,75,94,40,46,24
40154,69,32,75,1,33,3,64,97,37,30
40155,24,64,26,100,1,93,66,4,101,3
40156,45,69,25,65,66,96,32,42,103,1
40157,63,31,96,75,64,25,36,107,69,1
40158,32,76,94,8,4,69,13,89,1,33
40159,72,43,104,64,75,48,24,89,98,38
40160,11,60,31,26,5,72,103,53,76,52
40161,15,81,32,2,31,72,64,47,16,33
40162,3,104,64,69,105,10,94,24,66,13
40163,94,1,45,86,96,85,66,108,34,91
40164,104,45,110,81,1,61,8,17,106,3
40165,44,45,19,67,55,6,100,24,17,59
40166,15,93,32,31,39,87,1,76,81,11
40167,55,81,16,32,10,95,4,24,78,42
40168,110,39,31,68,88,70,101,15,55,19
40169,107,68,85,31,33,99,70,14,52,24
40170,90,65,45,66,36,24,53,72,8,64
40171,101,96,87,108,31,82,61,32,71,69
40172,1,20,38,86,69,91,47,102,82,6
40173,72,22,1,24,23,32,92,64,75,48
40174,64,81,39,82,45,32,96,76,6,72
40175,74,46,50,71,57,86,108,81,67,37
40176,32,88,81,101,102,107,41,69,24,42
40177,44,15,67,11,66,94,92,3,82,13
40178,24,55,86,17,69,89,93,22,35,103
40179,39,94,69,74,1,82,100,40,106,15
40180,68,13,31,29,40,39,35,49,94,98
40181,91,75,64,104,1,27,68,34,110,86
40182,12,44,107,72,57,16,15,100,85,96
40183,68,54,67,15,71,86,87,64,3,1
40184,15,42,66,48,104,86,74,6,82,64
40185,101,67,109,86,75,1,40,57,64,42
40186,103,94,64,75,69,78,110,98,86,15
40187,13,24,96,35,39,81,75,90,46,88
40188,17,64,91,15,45,71,31,34,8,90
40189,91,82,13,66,54,67,71,75,11,74
40190,36,37,3,50,91,69,67,86,66,74
40191,46,82,20,15,94,74,64,57,76,32
40192,46,8,44,40,42,11,71,48,15,104
40193,33,55,94,15,93,5,67,19,81,30
40194,96,15,1,99,25,42,61,72,34,39
40195,60,25,82,110,4,69,31,50,11,19
40196,65,57,76,82,96,64,92,86,11,20
40197,102,72,22,69,88,8,71,1,93,66
40198,39,35,94,101,11,29,104,88,15,42
40199,67,65,104,58,32,110,24,40,97,82
40200,15,69,8,76,67,11,24,86,61,94
40201,86,29,12,76,32,48,44,45,109,52
40202,32,50,15,86,8,1,74,69,91,85
40203,68,69,108,81,19,37,84,87,15,91
40204,24,74,3,88,94,66,70,89,11,67
40205,64,94,29,65,81,12,82,20,84,3
40206,20,82,73,56,96,19,15,67,32,33
40207,8,16,38,104,64,110,39,15,32,53
40208,86,65,12,44,101,31,47,39,64,41
40209,8,64,74,11,69,71,42,15,104,82
40210,33,73,30,70,61,55,64,29,75,11
40211,74,4,31,12,106,67,38,96,91,17
40212,74,50,76,71,66,3,42,27,70,15
40213,96,9,53,20,72,39,65,54,59,64
40214,50,74,1,8,24,55,75,69,22,64
40215,86,12,76,13,82,97,94,40,89,53
40216,75,16,104,55,82,19,72,47,15,57
40217,64,97,68,104,74,49,19,32,20,35
40218,108,10,97,51,55,91,94,76,5,38
40219,94,90,1,8,75,70,76,15,39,67
40220,57,73,67,51,13,70,16,76,31,85
40221,40,71,13,65,4,26,1,59,34,73
40222,25,33,102,108,32,77,1,59,89,15
40223,31,75,50,15,25,70,68,59,88,89
40224,97,67,12,1,34,15,104,32,65,16
40225,15,83,54,41,31,53,67,58,100,55
40226,52,57,8,19,32,64,47,40,67,72
40227,97,72,57,86,14,82,39,89,52,81
40228,18,76,53,52,11,4,101,34,3,67
40229,110,54,17,69,31,35,89,68,57,55
40230,65,3,15,64,76,94,20,19,72,11
40231,81,42,11,64,71,46,69,40,75,67
40232,45,32,87,110,75,1,94,29,20,11
40233,41,94,71,13,8,16,55,76,81,104
40234,91,110,15,101,66,39,72,20,11,3
40235,104,25,84,5,8,92,1,27,45,101
40236,29,75,48,44,91,60,82,24,68,88
40237,98,55,68,30,25,59,94,104,43,101
40238,1,57,104,74,16,55,12,27,64,4
40239,42,44,74,88,48,39,75,3,11,8
40240,93,44,24,1,19,88,60,83,11,29
40241,59,75,76,1,66,104,20,15,46,81
40242,66,8,15,3,64,74,1,40,71,5
40243,64,81,42,53,46,76,27,24,34,25
40244,3,64,104,44,11,91,69,28,55,34
40245,72,104,96,36,41,94,74,57,65,69
40246,9,75,1,91,105,72,25,24,74,4
40247,54,106,35,13,4,86,64,65,3,20
40248,104,39,77,52,16,8,91,15,75,82
40249,91,25,41,15,3,104,94,26,107,74
40250,11,16,104,1,90,3,2,107,4,15
40251,25,40,8,81,15,91,69,31,96,76
40252,78,55,104,66,32,21,8,31,94,44
40253,94,69,33,96,64,41,92,74,35,89
40254,37,107,32,3,10,104,26,31,68,20
40255,101,65,91,68,15,104,44,81,58,29
40256,15,59,31,32,40,55,94,64,98,65
40257,66,23,49,70,86,67,101,64,22,19
40258,101,24,104,64,58,96,32,86,54,8
40259,1,64,19,89,3,11,8,47,5,10
40260,50,51,60,24,29,74,79,4,23,101
40261,62,3,76,31,19,64,29,57,15,95
40262,99,96,76,57,35,34,75,64,19,66
40263,38,31,3,24,71,15,32,14,67,76
40264,93,64,103,65,100,75,39,36,29,15
40265,53,3,65,20,88,11,64,68,60,59
40266,1,34,21,64,75,96,35,23,67,38
40267,52,13,67,84,40,69,18,99,64,22
40268,37,29,45,96,69,59,30,91,11,1
40269,24,109,99,13,1,34,108,9,19,37
40270,32,3,102,8,69,86,27,17,50,41
40271,49,6,28,76,15,3,70,24,40,94
40272,11,82,51,66,69,39,110,86,75,101
40273,64,73,14,30,8,92,72,11,6,1
40274,15,94,4,82,70,11,98,20,49,57
40275,69,21,75,101,94,91,24,15,20,89
40276,92,29,15,1,81,102,94,34,4,64
